CPF/CNPJ;Razao Social;Conta;ID Transacao;Placa;Eixo Cadastrado;Eixo Cobrado;VeloeTag;Data de Utilizacao;Hora de Untrada;Data Fim de Utilizacao;Hora Fim de Utilizacao;Permanencia;Data de Processamento;Hora de Processamento;Nome do Estabelecimento;Endereco do Estabelecimento;Valor Cobrado;Tipo do Movimento;Tipo de Transacao;Informacao 1;Informacao 2;Informacao 3;Praca;Pista;Agencia;ID Concessionaria DTO;Concessionaria ID;Vale Pedagio;FastId
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385606365;FLL4673;2 eixos, rodagem simples;2 eixos, rodagem simples;1156734683;27/05/2024;15:23:35;01/01/2000;00:00:00;;27/05/2024;15:23:47;CONCESSIONARIA RODOVIAS DO TIETE S.A;SP 300 - RODOVIA MARECHAL RONDON, 192.1, OESTE, CONCHAS - SP;8,9;Debito;Passagem Dentro SLA;;;;3002;3;;3;1021;false;d5402072-4cc1-4a88-879f-6c2bd8665375
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385598780;FYX6I43;2 eixos, rodagem simples;2 eixos, rodagem simples;1182838201;27/05/2024;15:16:54;01/01/2000;00:00:00;;27/05/2024;15:17:59;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;c725ab87-3acf-4589-b200-aaad74142e4b
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385511323;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;27/05/2024;13:41:55;01/01/2000;00:00:00;;27/05/2024;13:42:11;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;855beb66-4994-44ab-8e5a-a4a41b9fe10c
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385383181;FYX6I43;2 eixos, rodagem simples;2 eixos, rodagem simples;1182838201;27/05/2024;11:14:40;01/01/2000;00:00:00;;27/05/2024;11:15:47;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;05b75b82-b2c4-4cbb-970b-d5b810ca79c4
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385351842;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;27/05/2024;10:46:41;01/01/2000;00:00:00;;27/05/2024;10:46:46;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;f0894208-bf4c-4df9-9211-9a2162ecbe07
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385321930;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;27/05/2024;10:13:21;01/01/2000;00:00:00;;27/05/2024;10:14:08;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,2;Debito;Passagem Dentro SLA;;;;143;116;;286;1012;false;25d8af8e-9c5f-420a-a740-a55e5b0152d7
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385213165;FYX6I43;2 eixos, rodagem simples;2 eixos, rodagem simples;1182838201;27/05/2024;08:21:50;01/01/2000;00:00:00;;27/05/2024;08:23:00;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;cd7d7117-9641-4507-bdc4-129f743ac2d8
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386190425;DWH6543;2 eixos rodagem simples;2 eixos rodagem simples;1129701211;27/05/2024;07:40:31;;;;27/05/2024;07:40:53;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;9;ARTESP;24;1013;true;8ec1d915-a12a-4a92-a6fd-d74e0f15948e
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385161033;QUA2G54;2 eixos, rodagem simples;2 eixos, rodagem simples;1131434587;27/05/2024;07:26:03;01/01/2000;00:00:00;;27/05/2024;07:28:07;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Fora SLA;;;;154;111;;286;1012;false;1b4b3c57-951f-4450-9556-a7826cacbae5
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1382679378;DWH6543;2 eixos, rodagem simples;2 eixos, rodagem simples;1129701211;24/05/2024;18:25:04;01/01/2000;00:00:00;;24/05/2024;18:25:16;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;8cbbc22a-88e3-4160-b0bd-e53b11b527cb
