CPF/CNPJ;Razao Social;Conta;ID Transacao;Placa;Eixo Cadastrado;Eixo Cobrado;VeloeTag;Data de Utilizacao;Hora de Untrada;Data Fim de Utilizacao;Hora Fim de Utilizacao;Permanencia;Data de Processamento;Hora de Processamento;Nome do Estabelecimento;Endereco do Estabelecimento;Valor Cobrado;Tipo do Movimento;Tipo de Transacao;Informacao 1;Informacao 2;Informacao 3;Praca;Pista;Agencia;ID Concessionaria DTO;Concessionaria ID;Vale Pedagio;FastId
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1503366535;BQU4D69;2 eixos rodagem simples;2 eixos rodagem simples;1130525385;29/08/2024;07:24:31;;;;29/08/2024;07:24:47;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;9;ARTESP;24;1013;true;75944ab9-0563-4866-9b42-27578b336661
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502353504;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;28/08/2024;18:38:12;01/01/2000;00:00:00;;29/08/2024;08:27:44;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Fora SLA;;;;154;111;;286;1012;false;0bb371e8-79a3-4298-9406-3de7b66c217e
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501597684;FLL4673;2 eixos, rodagem simples;2 eixos, rodagem simples;1156734683;28/08/2024;18:21:45;01/01/2000;00:00:00;;28/08/2024;18:22:01;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;01ea3edf-1758-4d3b-9b77-430fcce51d29
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501529944;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;28/08/2024;17:14:58;01/01/2000;00:00:00;;28/08/2024;17:15:13;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;9526c55a-69ce-46c7-9794-47fabb2c73f3
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502170162;DFJ9195;2 eixos rodagem simples;2 eixos rodagem simples;2199910708;28/08/2024;16:50:18;;;;28/08/2024;16:51:26;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;111;ARTESP;286;1012;true;a02460e6-8249-4077-a927-b186690e35e5
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501499852;295430;;;;28/08/2024;16:40:08;01/01/2000;00:00:00;;28/08/2024;16:40:08;;Automatica-CARTAO_DE_CREDITO;1000;Credito;Recarga Automatica;;;;;;;;;;467151cd-7db9-4ec6-ab5a-db822b380df4
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501499366;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;28/08/2024;16:38:43;01/01/2000;00:00:00;;28/08/2024;16:39:25;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Dentro SLA;;;;143;116;;286;1012;false;611ad389-5fa1-4fc1-9983-9f77a7e2f48e
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502137928;GIA7B06;2 eixos rodagem simples;2 eixos rodagem simples;2132631068;28/08/2024;15:16:32;;;;28/08/2024;15:17:34;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;ARTESP;286;1012;true;d5c051db-7aa1-484d-b994-60c4863dca32
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501419248;ERF3783;2 eixos, rodagem simples;2 eixos, rodagem simples;2130205569;28/08/2024;15:14:35;01/01/2000;00:00:00;;28/08/2024;15:15:16;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Dentro SLA;;;;143;115;;286;1012;false;214ba5d3-32f5-40a8-8e4e-44526ad2d142
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502122611;PXD7G42;2 eixos rodagem simples;2 eixos rodagem simples;2167066407;28/08/2024;13:50:50;;;;28/08/2024;15:11:46;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Fora SLA;;;;5;2;ARTESP;24;1013;true;f83a1d7c-6bd8-4a57-b448-c9713edc36a2
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502264397;GIY1B04;2 eixos rodagem simples;2 eixos rodagem simples;1172923315;28/08/2024;12:12:25;;;;28/08/2024;20:57:55;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Fora SLA;;;;143;115;ARTESP;286;1012;true;b2a33950-a8da-45dc-9054-3161b60c36f0
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502246169;GIA7B06;2 eixos rodagem simples;2 eixos rodagem simples;2132631068;28/08/2024;11:10:00;;;;28/08/2024;20:28:00;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Fora SLA;;;;154;112;ARTESP;286;1012;true;b98016c9-8081-4696-ad81-497272d97b17
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501300191;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;28/08/2024;10:50:48;01/01/2000;00:00:00;;28/08/2024;10:51:03;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;7f4c82ac-468d-48e2-a3cc-b196b8ac7e57
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501259891;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;28/08/2024;10:06:44;01/01/2000;00:00:00;;28/08/2024;10:07:26;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Dentro SLA;;;;143;115;;286;1012;false;aaf568d0-38d0-4ddc-bfe9-45877a2b00ae
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1501502904;GIA7B06;2 eixos, rodagem simples;2 eixos, rodagem simples;2132631068;28/08/2024;08:01:17;01/01/2000;00:00:00;;28/08/2024;16:40:47;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Fora SLA;;;;154;112;;286;1012;false;8da723b8-a348-435e-9689-4491b222cc88
