CPF/CNPJ;Razao Social;Conta;ID Transacao;Placa;Eixo Cadastrado;Eixo Cobrado;VeloeTag;Data de Utilizacao;Hora de Untrada;Data Fim de Utilizacao;Hora Fim de Utilizacao;Permanencia;Data de Processamento;Hora de Processamento;Nome do Estabelecimento;Endereco do Estabelecimento;Valor Cobrado;Tipo do Movimento;Tipo de Transacao;Informacao 1;Informacao 2;Informacao 3;Praca;Pista;Agencia;ID Concessionaria DTO;Concessionaria ID;Vale Pedagio;FastId
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538484542;GIA7B06;2 eixos, rodagem simples;2 eixos, rodagem simples;2132631068;26/09/2024;15:18:34;01/01/2000;00:00:00;;26/09/2024;15:19:38;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;ea1434f4-a856-44cf-9c17-3c338304c6b1
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538459481;PWS9889;2 eixos, rodagem simples;2 eixos, rodagem simples;2139267956;26/09/2024;14:57:01;01/01/2000;00:00:00;;26/09/2024;14:56:57;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 270, 111.0, LESTE, ARACOIABA DA SERRA - SP;5,3;Debito;Passagem Dentro SLA;;;;183;101;;286;1012;false;a8314d3d-a5b5-4ebe-96f8-37c1b1240f9d
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538449714;EIB4306;2 eixos, rodagem simples;2 eixos, rodagem simples;2121444395;26/09/2024;14:48:13;01/01/2000;00:00:00;;26/09/2024;14:48:28;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;PLACA EIB4D06;;;5;2;;24;1013;false;0ff739ea-66b4-4c8d-b1bd-fa7a1d978895
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538440057;PWS9889;2 eixos, rodagem simples;2 eixos, rodagem simples;2139267956;26/09/2024;14:40:37;01/01/2000;00:00:00;;26/09/2024;14:40:35;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 270, 111.0, OESTE, ARACOIABA DA SERRA - SP;5,3;Debito;Passagem Dentro SLA;;;;184;101;;286;1012;false;3bb6dcc8-a770-4812-b743-ef84e81469a7
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538372866;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;26/09/2024;13:42:26;01/01/2000;00:00:00;;26/09/2024;13:42:53;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;505aa368-8de2-481f-87db-78ed3d542ee5
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538296255;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;26/09/2024;12:25:51;01/01/2000;00:00:00;;26/09/2024;12:26:02;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Dentro SLA;;;;143;115;;286;1012;false;073805e3-f168-4658-afc6-820af3157fa2
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1539091304;GIA7B06;2 eixos rodagem simples;2 eixos rodagem simples;2132631068;26/09/2024;11:24:28;;;;26/09/2024;11:25:32;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;ARTESP;286;1012;true;61b7a12a-f60e-4776-baf0-c59b9099d268
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538201788;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;26/09/2024;10:48:08;01/01/2000;00:00:00;;26/09/2024;10:48:40;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;cc069092-02b4-4c28-a4f2-08d72bb3cfe4
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538119736;BQU4D69;2 eixos, rodagem simples;2 eixos, rodagem simples;1130525385;26/09/2024;09:25:43;01/01/2000;00:00:00;;26/09/2024;09:26:09;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;9;;24;1013;false;51430888-113a-441a-873d-fd9948333315
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1538085180;EIB4306;2 eixos, rodagem simples;2 eixos, rodagem simples;2121444395;26/09/2024;08:51:13;01/01/2000;00:00:00;;26/09/2024;08:51:28;RODOVIAS DAS COLINAS S.A;SP 280, 111.3, LESTE, BOITUVA - SP;12,9;Debito;Passagem Dentro SLA;PLACA EIB4D06;;;2;16;;24;1013;false;f3289780-fed8-44f4-ae92-293327fc9df5
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1539065671;GIA7B06;2 eixos rodagem simples;2 eixos rodagem simples;2132631068;26/09/2024;08:03:25;;;;26/09/2024;08:04:32;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;ARTESP;286;1012;true;4849b972-cce1-4113-8399-34913047d0b1
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1539054195;FLL4673;2 eixos rodagem simples;2 eixos rodagem simples;1156734683;26/09/2024;07:30:59;;;;26/09/2024;07:31:12;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;9;ARTESP;24;1013;true;1708f16a-56b3-4d25-aca4-01bd53913bcb
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1537996089;DWH6543;2 eixos, rodagem simples;2 eixos, rodagem simples;2129218982;26/09/2024;07:22:13;01/01/2000;00:00:00;;26/09/2024;07:23:21;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;578773c5-cb0d-4c77-9b32-6fd18d7e0e04
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1537309631;FLL4673;2 eixos, rodagem simples;2 eixos, rodagem simples;1156734683;25/09/2024;17:25:29;01/01/2000;00:00:00;;25/09/2024;17:25:47;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;3856d309-9c7c-4f82-8c91-659cf9796984
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1537299889;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;25/09/2024;17:12:01;01/01/2000;00:00:00;;25/09/2024;17:12:17;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;d5338ff8-d827-48c5-a24a-0843d02cbea4
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1537179244;GIA7B06;2 eixos, rodagem simples;2 eixos, rodagem simples;2132631068;25/09/2024;15:17:33;01/01/2000;00:00:00;;25/09/2024;15:18:33;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;b65fb2b8-37e5-4ab7-b07b-7698f172b84a
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1537157483;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;25/09/2024;14:56:52;01/01/2000;00:00:00;;25/09/2024;14:57:03;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Dentro SLA;;;;143;115;;286;1012;false;19087f7b-99fe-47a7-a26d-a717f67b6568
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1537085784;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;25/09/2024;13:48:25;01/01/2000;00:00:00;;25/09/2024;13:48:34;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;7d28d99a-0305-4fca-83f2-b91e5c06715f
